,id,type_de_bien,année,nb_de_pieces,surface,ville,prix
2482,1567,maison,,5,92, LE BOUSCAT,420000
2483,1572,maison,,4,160, ST SULPICE ET CAMEYRAC,286900
2484,1573,maison,,7,139, CAP FERRET                      ,1300000
2485,1576,appartement,,2,57, MERIGNAC,196500
2486,1577,appartement,,2,48, BORDEAUX,195000
2487,1578,maison,,3,60, GENSAC,124000
2488,1579,maison,,7,220, AMBARES ET LAGRAVE,624000
2489,1580,maison,,6,290, LIBOURNE,465000
2490,1582,maison,,5,139, BORDEAUX,795000
2491,1583,appartement,,3,57, LIBOURNE,101000
2492,1585,appartement,,7,129, BORDEAUX,579000
2493,1586,appartement,,3,69, LE BOUSCAT,409000
2494,1587,maison,,4,113, BEYCHAC ET CAILLAU,339000
2495,1588,maison,,6,189, BAURECH,600000
2496,1591,maison,,4,110, PUJOLS SUR CIRON,70000
2497,1593,appartement,,2,55, BORDEAUX,298500
2498,1595,appartement,,2,46, BIGANOS,173000
2499,1596,appartement,,3,66, BIGANOS,235000
2500,1597,appartement,,4,97, BIGANOS,290000
2501,1606,maison,,6,178, BARSAC,274000
2502,1608,appartement,,2,54, BORDEAUX,199900
2503,1609,maison,,8,249, ARES,1200000
2504,1610,maison,,7,230, ANDERNOS LES BAINS,1837500
2505,1624,maison,,4,183, ST GERMAIN DE GRAVE,304000
2506,1625,maison,,6,157, PONDAURAT,247000
2507,1626,maison,,7,194, ST GERMAIN DE GRAVE,231000
2508,1627,maison,,4,100, PODENSAC,113000
2509,1632,maison,,4,110, CARIGNAN DE BORDEAUX,349500
2510,1633,maison,,4,140, COUTRAS,181500
2511,1634,maison,,7,177, GUILLAC,360000
2512,1640,maison,,12,475, ST ANDRE DE CUBZAC,1000000
2513,1645,appartement,,3,84, ANDERNOS LES BAINS,256900
2514,1652,appartement,,3,69, BORDEAUX,375000
2515,1653,appartement,,3,57, BORDEAUX,325000
2516,1654,maison,,3,73, BORDEAUX,510000
2517,1657,maison,,4,116, PELLEGRUE,59000
2518,1659,appartement,,2,37, BORDEAUX,210000
2519,1662,maison,,4,170, GUITRES,89000
2520,1663,appartement,,2,45, LANGON,75000
2521,1672,maison,,6,200, LANGOIRAN,490000
2522,1674,maison,,3,350, MARANSIN,66000
2523,1675,maison,,8,295, PUGNAC,386650
2524,1676,maison,,4,106, CAMBLANES ET MEYNAC,360000
2525,1677,maison,,7,145, CAMBLANES ET MEYNAC,558500
2526,1678,maison,,6,170, BORDEAUX,882000
2527,1679,maison,,3,62, PAREMPUYRE,252427
2528,1680,maison,,5,150, SOUSSANS,291500
2529,1681,maison,,5,93, PEUJARD,234000
2530,1682,maison,,6,130, LANTON,475500
2531,1683,appartement,,3,67, ARCACHON,290000
2532,1684,maison,,4,107, BIGANOS,375500
2533,1685,appartement,,3,62, TALENCE,280000
2534,1686,appartement,,4,98, BORDEAUX,433500
2535,1687,maison,,6,162, ST SEURIN SUR L ISLE,234000
2536,1693,maison,,4,91, LE BOUSCAT,347000
2537,1694,maison,,5,155, LE PIAN MEDOC,451500
2538,1696,maison,,10,179, LEGE CAP FERRET,491000
2539,1699,appartement,,2,36, LE TAILLAN MEDOC,179801
2540,1700,appartement,,3,66, BORDEAUX,298000
2541,1703,maison,,5,80, MERIGNAC,274500
2542,1705,maison,,8,270, PESSAC,1197000
2543,1709,appartement,,3,67, BORDEAUX,271000
2544,1711,maison,,4,124, LAGORCE,202000
2545,1712,maison,,5,121, VILLENAVE D ORNON,398000
2546,1713,appartement,,2,44, GUJAN MESTRAS,194000
2547,1724,maison,,3,68, ETAULIERS,56000
2548,1725,maison,,7,224, TEUILLAC,283500
2549,1726,maison,,7,224, BLAYE,283500
2550,1727,maison,,12,500, BORDEAUX,2200000
2551,1728,appartement,,2,50, BORDEAUX,171000
2552,1729,maison,,7,133, PESSAC,407000
2553,1730,appartement,,3,68, BLANQUEFORT,282500
2554,1731,maison,,4,91, GUJAN MESTRAS,423000
2555,1732,maison,,5,140, LE BOUSCAT,599500
2556,1733,maison,,5,125, TOULENNE,197000
2557,1749,appartement,,3,60, BORDEAUX,279400
2558,1750,appartement,,5,132, BORDEAUX,725000
2559,1752,appartement,,2,58, CENON,199000
2560,1753,maison,,4,115, LE TAILLAN MEDOC,402000
2561,1754,maison,,6,130, LIBOURNE,239000
2562,1755,appartement,,5,173, BORDEAUX,777000
2563,1756,maison,,5,124, PAREMPUYRE,399500
2564,1757,maison,,11,343, MACAU,549500
2565,1758,appartement,,2,43, VILLENAVE D ORNON,199000
2566,1759,maison,,6,131, ARES,475500
2567,1760,maison,,7,133, HOURTIN,255000
2568,1766,appartement,,2,32, ARCACHON,244500
2569,1770,maison,,5,144, LALANDE DE POMEROL,338500
2570,1771,maison,,6,160, ST ANDRE DE CUBZAC,486000
2571,1772,maison,,5,207, ST ANDRE DE CUBZAC,433500
2572,1776,maison,,3,78, BORDEAUX,525000
2573,1779,maison,,4,90, RAUZAN,230000
2574,1780,maison,,7,164, PERISSAC,297000
2575,1781,maison,,4,64, LA TESTE DE BUCH,280000
2576,1782,maison,,7,172, ETAULIERS,134000
2577,1783,appartement,,3,37, SOULAC SUR MER,87000
2578,1794,maison,,3,70, LA REOLE,162900
2579,1795,maison,,9,650, BORDEAUX,3360000
2580,1797,maison,,4,102, LA TESTE DE BUCH,330000
2581,1800,appartement,,3,68, LORMONT,199500
2582,1801,maison,,5,151, BOURG,194250
2583,1802,maison,,5,151, BLAYE,194250
2584,1803,appartement,,2,54, BORDEAUX,419000
2585,1804,maison,,6,140, BORDEAUX,735000
2586,1805,maison,,4,79, CENON,307500
2587,1806,maison,,4,76, BORDEAUX,432000
2588,1807,appartement,,5,116, BLANQUEFORT,328500
2589,1808,maison,,3,70, BOURG,139500
2590,1809,maison,,6,120, BORDEAUX,610000
2591,1810,maison,,2,57, LIBOURNE,152000
2592,1811,appartement,,3,56, CENON,163000
2593,1812,appartement,,2,49, LE BOUSCAT,179000
2594,1817,maison,,4,100, CAMARSAC,296500
2595,1818,maison,,9,252, PESSAC SUR DORDOGNE,254500
2596,1819,maison,,5,140, PINEUILH,128500
2597,1820,maison,,3,64, PODENSAC,126000
2598,1823,appartement,,1,26, SOULAC SUR MER,119000
2599,1828,maison,,7,198, LEOGNAN,565000
2600,1829,appartement,,3,63, ST YZAN DE SOUDIAC,104000
2601,1832,maison,,6,160, LIBOURNE,318000
2602,1833,appartement,,3,70, LE BOUSCAT,349500
2603,1834,maison,,6,148, LA TESTE DE BUCH,724500
2604,1835,maison,,5,130, ARCACHON,787500
2605,1837,maison,,7,171, LE PORGE,399900
2606,1838,appartement,,1,24, TALENCE,91500
2607,1840,maison,,5,120, LA BREDE,387200
2608,1842,appartement,,2,40, BORDEAUX,233200
2609,1843,maison,,5,130, BARON,336000
2610,1848,appartement,,2,45, LEGE CAP FERRET,174400
2611,1849,appartement,,3,68, LORMONT,199500
2612,1850,maison,,6,288, CEZAC,414000
2613,1853,appartement,,2,36, BORDEAUX,176000
2614,1854,maison,,6,130, MACAU,507000
2615,1855,maison,,5,132, MARGAUX,486000
2616,1856,maison,,4,108, CARS,181500
2617,1857,appartement,,3,36, ARCACHON,271000
2618,1858,maison,,4,79, CARCANS,228800
2619,1859,appartement,,4,95, BORDEAUX,535000
2620,1860,maison,,5,133, BORDEAUX,444000
2621,1861,maison,,8,350, COUTRAS,682500
2622,1862,maison,,4,137, ST QUENTIN DE BARON,402000
2623,1863,appartement,,2,36, BORDEAUX,246500
2624,1867,appartement,,2,47, BORDEAUX,179350
2625,1869,maison,,5,106, PESSAC,456500
2626,1873,maison,,5,129, NOAILLAN,242000
2627,1875,maison,,6,225, BORDEAUX,999000
2628,1883,appartement,,2,43, GIRONDE SUR DROPT,79120
2629,1884,maison,,7,180, ARCACHON,1575000
2630,1886,appartement,,2,48, ST CAPRAIS DE BORDEAUX,120000
2631,1890,maison,,7,250, ST EMILION,430000
2632,1895,appartement,,4,143, BORDEAUX,690000
2633,1896,appartement,,5,107, BORDEAUX,499990
2634,1897,appartement,,4,100, LE BOUSCAT,345000
2635,1898,appartement,,3,69, BEGLES,292000
2636,1900,maison,,4,100, CARTELEGUE,96500
2637,1901,maison,,6,300, BLAYE,315000
2638,1902,maison,,6,168, BLAYE,244000
2639,1903,appartement,,4,62, LIBOURNE,149500
2640,1905,maison,,7,150, ST PARDON DE CONQUES,266000
2641,1906,maison,,5,280, LANGON,381000
2642,1907,maison,,7,170, LANDIRAS,486000
2643,1908,maison,,4,64, ARCACHON,673000
2644,1909,maison,,4,65, ARCACHON,652000
2645,1913,maison,,10,290, MARCHEPRIME,367500
2646,1914,maison,,8,227, BLAYE,229000
2647,1917,maison,,3,62, BLAYE,76000
2648,1920,maison,,10,210, MIOS,570000
2649,1922,appartement,,3,100, STE CROIX DU MONT,145000
2650,1924,appartement,,2,40, MERIGNAC,171000
2651,1926,maison,,5,119, CARBON BLANC,296400
2652,1927,appartement,,5,200, BORDEAUX,900000
2653,1928,maison,,5,175, FLAUJAGUES,245000
2654,1929,maison,,5,175, ST EMILION,245000
2655,1931,maison,,9,468, LIBOURNE,672000
2656,1933,maison,,7,286, LIBOURNE,493500
2657,1934,appartement,,3,64, GIRONDE SUR DROPT,95000
2658,1936,maison,,8,320, BLAYE,397100
2659,1937,appartement,,2,52, BORDEAUX,396500
2660,1938,maison,,3,126, BORDEAUX,400000
2661,1939,appartement,,2,39, CENON,160500
2662,1940,maison,,11,404, BRANNE,486000
2663,1941,maison,,4,92, PEUJARD,255000
2664,1942,maison,,6,170, LE TEICH,558500
2665,1943,appartement,,4,101, MERIGNAC,423000
2666,1944,maison,,2,37, ARES,150000
2667,1945,maison,,4,170, LIBOURNE,475500
2668,1946,maison,,6,200, CREON,445000
2669,1947,maison,,3,80, BORDEAUX,439000
2670,1952,maison,,5,130, LIBOURNE,299000
2671,1954,maison,,10,210, CASTILLON LA BATAILLE,247700
2672,1958,appartement,,3,35, LE VERDON SUR MER,79000
2673,1959,maison,,5,160, VILLEGOUGE,174900
2674,1960,maison,,5,95, MACAU,180000
2675,1962,appartement,,2,44, LANGON,66000
2676,1968,maison,,5,205, ST JEAN D ILLAC,651000
2677,1969,appartement,,4,83, BORDEAUX,325000
2678,1970,appartement,,3,70, VILLENAVE D ORNON,210000
2679,1971,appartement,,2,73, BORDEAUX,279000
2680,1972,appartement,,1,28, BORDEAUX,150000
2681,1974,appartement,,3,72, BORDEAUX,252000
2682,1976,appartement,,2,43, EYSINES,212400
2683,1979,maison,,5,146, BORDEAUX,979000
2684,1980,maison,,5,173, BORDEAUX,979000
2685,1981,maison,,5,140, MIOS,329000
2686,1982,maison,,3,87, GREZILLAC,165000
2687,1983,appartement,,4,68, MERIGNAC,186000
2688,1984,appartement,,2,47, BRUGES,223000
2689,1985,appartement,,5,94, TALENCE,317500
2690,1986,appartement,,2,43, CENON,207000
2691,1989,appartement,,5,116, BORDEAUX,519351
2692,1990,appartement,,4,80, LORMONT,242000
2693,1994,appartement,,1,56, ARCACHON,399000
2694,1995,appartement,,4,158, ARCACHON,892500
2695,1996,appartement,,3,82, ARCACHON,483000
2696,2001,maison,,4,90, BORDEAUX,548500
2697,2002,maison,,3,70, LA LANDE DE FRONSAC,180000
2698,2003,maison,,8,260, ANDERNOS LES BAINS,976500
2699,2004,maison,,6,116, MERIGNAC,528000
2700,2008,maison,,3,57, ST MEDARD DE GUIZIERES,76300
2701,2009,maison,,5,218, GRAYAN ET L HOPITAL,499000
2702,2013,appartement,,3,35, LE VERDON SUR MER,74900
2703,2014,maison,,5,300, PLASSAC,397000
2704,2015,maison,,6,183, ANDERNOS LES BAINS,966000
2705,2016,appartement,,1,22, LA TESTE DE BUCH,60000
2706,2017,maison,,6,264, LA TESTE DE BUCH,1094640
2707,2023,appartement,,3,61, BORDEAUX,345000
2708,2026,maison,,3,80, CEZAC,165850
2709,2027,maison,,3,82, BORDEAUX,525000
2710,2028,maison,,3,69, ETAULIERS,60000
2711,2029,maison,,8,217, GUITRES,445000
2712,2030,appartement,,3,67, VILLENAVE D ORNON,265500
2713,2032,maison,,5,200, GUITRES,138000
2714,2033,maison,,5,133, CREON,334400
2715,2034,maison,,3,116, ST LOUBES,238500
2716,2036,appartement,,2,26, CARCANS,89900
2717,2037,maison,,5,200, FARGUES ST HILAIRE,840000
2718,2038,appartement,,3,70, ARCACHON,598000
2719,2040,maison,,6,116, JUGAZAN,140000
2720,2041,appartement,,3,81, LEGE CAP FERRET,507000
2721,2042,maison,,3,63, RIONS,125350
2722,2045,maison,,6,111, ST EMILION,259000
2723,2046,maison,,8,310, AMBARES ET LAGRAVE,473000
2724,2048,appartement,,3,70, BIGANOS,241000
2725,2050,appartement,,3,61, MERIGNAC,196460
2726,2051,maison,,7,110, LIBOURNE,254000
2727,2057,maison,,9,223, LE VERDON SUR MER,315000
2728,2058,maison,,3,108, VENDAYS MONTALIVET,223700
2729,2060,appartement,,3,68, ARCACHON,540000
2730,2061,maison,,6,241, STE EULALIE,712400
2731,2068,maison,,6,210, BASSENS,610650
2732,2070,appartement,,4,98, BORDEAUX,515000
2733,2073,appartement,,3,58, BLAYE,60000
2734,2076,maison,,5,150, ANGLADE,210000
2735,2086,maison,,8,171, ST AUBIN DE MEDOC,575000
2736,2087,appartement,,2,24, BORDEAUX,128750
2737,2088,appartement,,1,42, LE BOUSCAT,175000
2738,2097,appartement,,4,93, BORDEAUX,540750
2739,2098,appartement,,3,72, LE BOUSCAT,321500
2740,2099,appartement,,3,67, BEGLES,249500
2741,2100,maison,,5,110, COUTRAS,129000
2742,2106,maison,,8,245, LIBOURNE,575000
2743,2107,maison,,5,190, IZON,439000
2744,2109,maison,,2,37, BORDEAUX,107500
2745,2110,appartement,,3,56, SALIGNAC,110000
2746,2113,maison,,2,28, LACANAU OCEAN                   ,130000
2747,2117,maison,,9,270, LIBOURNE,699000
2748,2118,appartement,,2,32, BORDEAUX,171000
2749,2119,appartement,,5,118, BORDEAUX,501500
2750,2120,appartement,,5,113, LE BOUSCAT,467000
2751,2123,appartement,,2,46, BORDEAUX,279000
2752,2130,maison,,6,296, LIBOURNE,414000
2753,2132,maison,,3,66, VILLENAVE D ORNON,249900
2754,2133,maison,,6,250, PREIGNAC,450000
2755,2134,maison,,4,103, VILLENAVE D ORNON,318000
2756,2135,appartement,,2,43, CENON,191000
2757,2139,maison,,6,179, ST ANDRE DE CUBZAC,187000
2758,2140,appartement,,5,135, BORDEAUX,415000
2759,2145,maison,,6,145, BARSAC,196800
2760,2146,maison,,4,96, MERIGNAC,370000
2761,2147,maison,,11,377, ST MAGNE DE CASTILLON,496000
2762,2156,maison,,6,160, LACANAU OCEAN                   ,610000
2763,2157,maison,,7,165, LES EGLISOTTES ET CHALAURES,326000
2764,2160,maison,,8,270, LIBOURNE,547000
2765,2161,maison,,4,110, LEOGEATS,180000
2766,2162,appartement,,2,46, ST SYMPHORIEN,71000
2767,2163,maison,,5,102, BERSON,139000
2768,2165,maison,,4,52, LEGE CAP FERRET,595000
2769,2169,appartement,,2,46, BARSAC,87800
2770,2175,maison,,5,131, BORDEAUX,630000
2771,2176,maison,,5,112, ST EMILION,180000
2772,2177,maison,,5,169, AMBES,339000
2773,2178,maison,,6,150, LE TEMPLE,381100
2774,2183,appartement,,4,66, BEGLES,385000
2775,2184,appartement,,2,48, BEGLES,266000
2776,2188,maison,,3,43, SOULAC SUR MER,116600
2777,2190,appartement,,1,30, BORDEAUX,129000
2778,2191,maison,,6,138, ST SEURIN DE BOURG,160500
2779,2192,appartement,,3,63, LANGON,118500
2780,2194,maison,,5,140, COUTRAS,186500
2781,2198,appartement,,6,142, BORDEAUX,734000
2782,2203,maison,,5,252, GUJAN MESTRAS,819000
2783,2208,maison,,5,105, ST ANDRE DE CUBZAC,281000
2784,2211,maison,,9,212, ST LOUBES,423000
2785,2212,maison,,7,224, BORDEAUX,735000
2786,2213,maison,,6,370, GUITRES,199000
2787,2215,maison,,7,290, LES BILLAUX,460000
2788,2218,appartement,,4,111, LE CANON                        ,553500
2789,2220,maison,,4,120, LEOGNAN,444000
2790,2221,maison,,7,400, BOULIAC,1567500
2791,2222,appartement,,4,71, BORDEAUX,516643
2792,2223,maison,,3,43, LA TESTE DE BUCH,149000
2793,2228,maison,,3,66, ST VINCENT DE PAUL,202500
2794,2229,maison,,5,375, RIONS,750000
2795,2233,appartement,,2,51, ST MACAIRE,77000
2796,2234,maison,,5,179, ST EMILION,276000
2797,2235,maison,,6,159, LIBOURNE,339000
2798,2236,appartement,,2,49, PAREMPUYRE,181500
2799,2237,appartement,,2,46, GUJAN MESTRAS,211000
2800,2238,maison,,5,135, SALLES,396500
2801,2239,maison,,5,104, BIGANOS,307500
2802,2240,maison,,2,35, CARCANS,160000
2803,2241,maison,,4,104, MERIGNAC,444000
2804,2242,maison,,5,95, MERIGNAC,423000
2805,2243,maison,,7,195, ST SEURIN SUR L ISLE,391500
2806,2248,maison,,4,61, LE BOUSCAT,270000
2807,2255,maison,,6,320, DAIGNAC,450000
2808,2256,maison,,7,250, SAUVETERRE DE GUYENNE,317500
2809,2257,appartement,,2,47, MERIGNAC,128500
2810,2258,maison,,6,119, MOULIETS ET VILLEMARTIN,160000
2811,2259,maison,,3,87, PUGNAC,69000
2812,2260,maison,,3,70, BLAYE,110000
2813,2261,appartement,,3,74, VILLENAVE D ORNON,259500
2814,2264,maison,,9,215, CERONS,820000
2815,2269,maison,,2,40, BORDEAUX,236000
2816,2273,appartement,,2,56, BORDEAUX,374500
2817,2274,appartement,,1,23, BORDEAUX,170000
2818,2275,appartement,,2,43, BORDEAUX,230000
2819,2276,maison,,6,140, STE EULALIE,449000
2820,2277,appartement,,2,61, ST MEDARD EN JALLES,227000
2821,2280,maison,,6,130, LA REOLE,110000
2822,2281,maison,,7,340, MAZERES,460000
2823,2283,appartement,,2,41, BORDEAUX,244500
2824,2287,maison,,5,196, CARS,254500
2825,2289,maison,,7,143, CASTRES GIRONDE,350000
2826,2291,maison,,3,61, RIONS,125350
2827,2295,appartement,,4,98, MERIGNAC,423000
2828,2296,appartement,,3,76, MERIGNAC,318000
2829,2297,appartement,,2,49, BORDEAUX,236000
2830,2300,maison,,8,217, LANGON,734000
2831,2302,maison,,6,131, LEGE CAP FERRET,997500
2832,2304,maison,,3,55, FLOIRAC,181500
2833,2305,maison,,12,313, FARGUES ST HILAIRE,780000
2834,2306,maison,,13,400, LIBOURNE,1008000
2835,2307,maison,,5,147, VILLENAVE D ORNON,465000
2836,2308,maison,,4,103, LE VERDON SUR MER,203300
2837,2311,maison,,4,145, LAPOUYADE,236250
2838,2312,maison,,6,184, VAL DE VIRVEE,286500
2839,2313,appartement,,3,70, LE BOUSCAT,276000
2840,2314,appartement,,3,52, BEGLES,189990
2841,2315,appartement,,3,65, ARCACHON,399900
2842,2316,maison,,16,500, BORDEAUX,8925000
2843,2318,maison,,4,61, LA TESTE DE BUCH,270000
2844,2319,maison,,3,67, GUJAN MESTRAS,409000
2845,2320,maison,,16,500, COUTRAS,830000
2846,2321,appartement,,3,35, LE VERDON SUR MER,65000
2847,2324,maison,,6,118, PUGNAC,270000
2848,2330,maison,,6,170, LACANAU OCEAN                   ,830000
2849,2333,maison,,6,210, BLANQUEFORT,630000
2850,2334,maison,,5,118, MIOS,412500
2851,2335,maison,,5,135, BORDEAUX,672000
2852,2336,appartement,,3,62, MERIGNAC,200000
2853,2337,maison,,7,112, AUDENGE,357000
2854,2338,maison,,5,170, BLESIGNAC,317500
2855,2339,maison,,2,48, ST JEAN DE BLAIGNAC,70500
2856,2340,maison,,4,111, BORDEAUX,599000
2857,2341,maison,,5,130, BAZAS,199500
2858,2342,maison,,5,135, BLAYE,147999
2859,2343,maison,,4,115, TALENCE,590000
2860,2346,appartement,,3,86, AMBARES ET LAGRAVE,190800
2861,2348,maison,,4,108, ST MAIXANT,129000
2862,2351,maison,,8,153, MERIGNAC,540000
2863,2352,appartement,,1,23, ARCACHON,213000
2864,2353,maison,,7,144, EYSINES,475500
2865,2355,maison,,4,90, GALGON,240000
2866,2356,appartement,,2,27, ARCACHON,191500
2867,2357,maison,,6,160, GUJAN MESTRAS,630000
2868,2363,appartement,,6,151, BORDEAUX,840000
2869,2364,appartement,,6,190, BORDEAUX,1057980
2870,2365,maison,,4,85, LEOGNAN,294800
2871,2366,appartement,,4,83, MERIGNAC,352000
2872,2367,maison,,3,72, ST MEDARD EN JALLES,97000
2873,2368,maison,,4,120, LE TAILLAN MEDOC,360000
2874,2369,maison,,6,171, FARGUES ST HILAIRE,396500
2875,2370,maison,,6,333, BORDEAUX,2037750
2876,2371,maison,,4,100, LA TESTE DE BUCH,192000
2877,2372,maison,,3,88, BIGANOS,265500
2878,2373,maison,,4,112, BIGANOS,307500
2879,2374,maison,,8,480, SALLES,1194150
2880,2375,maison,,6,186, MIOS,798000
2881,2376,maison,,5,170, BAZAS,186500
2882,2377,maison,,5,280, AILLAS,368000
2883,2378,maison,,6,140, BARSAC,318000
2884,2379,maison,,6,210, CERONS,661500
2885,2380,maison,,9,720, VERDELAIS,689000
2886,2381,maison,,9,340, NOAILLAN,850500
2887,2382,maison,,7,216, ST LOUBES,444000
2888,2383,maison,,7,120, ST LOUBES,339000
2889,2384,appartement,,2,45, TALENCE,288000
2890,2385,maison,,6,170, TALENCE,861000
2891,2386,appartement,,2,44, ST SEURIN SUR L ISLE,78000
2892,2387,appartement,,2,53, LANGOIRAN,118500
2893,2388,maison,,7,187, SADIRAC,558500
2894,2389,appartement,,2,36, PESSAC,171000
2895,2390,maison,,6,140, QUINSAC,520000
2896,2391,appartement,,3,70, FLOIRAC,231105
2897,2395,maison,,4,126, LE PIAN MEDOC,444000
2898,2396,maison,,3,49, LE BARP,213000
2899,2397,appartement,,1,30, CARCANS,120000
2900,2398,appartement,,2,34, ST QUENTIN DE BARON,76000
2901,2401,appartement,,2,48, BORDEAUX,199000
2902,2404,maison,,4,86, PESSAC,360000
2903,2407,appartement,,3,70, FLOIRAC,249000
2904,2413,maison,,13,650, BLAYE,493000
2905,2414,maison,,8,255, BORDEAUX,1567500
2906,2415,appartement,,4,90, VILLENAVE D ORNON,336000
2907,2416,maison,,10,260, PUYNORMAND,260000
2908,2418,maison,,6,128, BORDEAUX,526000
2909,2422,appartement,,2,25, LACANAU OCEAN                   ,99000
2910,2423,maison,,5,158, ARCACHON,745500
2911,2425,appartement,,3,67, FLOIRAC,213000
2912,2427,maison,,4,219, ARES,885800
2913,2428,appartement,,2,25, CARCANS,87000
2914,2430,maison,,4,132, LEGE CAP FERRET,579000
2915,2432,appartement,,2,67, BORDEAUX,349000
2916,2439,maison,,3,92, FRONSAC,367500
2917,2442,appartement,,4,68, BORDEAUX,255000
2918,2445,maison,,11,350, ST EMILION,1537000
2919,2446,appartement,,3,39, SOULAC SUR MER,74000
2920,2449,maison,,3,82, ST VIVIEN DE MEDOC,120000
2921,2451,maison,,5,97, LA TESTE DE BUCH,300000
2922,2454,maison,,3,65, LORMONT,220671
2923,2455,appartement,,3,66, BLANQUEFORT,268900
2924,2456,appartement,,4,130, BORDEAUX,1150000
2925,2457,appartement,,4,124, BORDEAUX,895000
2926,2458,maison,,6,256, LANGON,449000
2927,2459,appartement,,2,48, PESSAC,215000
2928,2460,maison,,4,80, TALENCE,349500
2929,2461,maison,,6,167, TALENCE,595000
2930,2462,maison,,4,82, ST ANTOINE SUR L ISLE,162500
2931,2472,maison,,4,60, PAILLET,155000
2932,2473,maison,,5,221, PRECHAC,86500
2933,2474,maison,,6,246, ST ROMAIN LA VIRVEE,375500
2934,2475,maison,,4,115, TALENCE,590000
2935,2481,appartement,,2,32, LANGON,73000
2936,2482,maison,,6,130, BORDEAUX,698000
2937,2483,appartement,,4,125, BORDEAUX,766500
2938,2485,appartement,,3,59, LIBOURNE,103000
2939,2486,appartement,,2,45, LE VERDON SUR MER,110000
2940,2488,maison,,6,150, LA TESTE DE BUCH,890000
2941,2490,maison,,5,139, BLAYE,241500
2942,2492,maison,,5,139, ST SAVIN,241500
2943,2499,appartement,,1,24, BORDEAUX,139425
2944,2500,appartement,,6,183, ARCACHON,1955000
2945,2503,appartement,,4,98, BORDEAUX,493034
2946,2504,maison,,6,144, IZON,339000
2947,2505,appartement,,5,107, TALENCE,538000
2948,2506,appartement,,3,71, TALENCE,286500
2949,2507,maison,,7,400, BARON,840000
2950,2509,maison,,4,82, ST JEAN D ILLAC,312000
2951,2510,maison,,2,56, CENON,186000
2952,2512,maison,,8,380, ST ANDRE DE CUBZAC,513000
2953,2513,appartement,,3,65, MERIGNAC,224900
2954,2514,appartement,,3,41, LE VERDON SUR MER,75000
2955,2516,appartement,,2,43, LANGON,76950
2956,2517,maison,,3,80, SAUVETERRE DE GUYENNE,165000
2957,2519,maison,,4,88, PESSAC,353600
2958,2520,maison,,3,92, BEGLES,407000
2959,2530,maison,,5,165, PESSAC,630000
2960,2531,maison,,8,170, ST AUBIN DE BRANNE,301500
2961,2532,maison,,7,230, BORDEAUX,940000
2962,2533,appartement,,1,21, TALENCE,116600
2963,2534,maison,,5,214, LEGE CAP FERRET,724500
2964,2536,maison,,8,306, MONTAGNE,2900000
2965,2538,maison,,6,116, JUGAZAN,140000
2966,2542,appartement,,2,43, CARBON BLANC,189900
2967,2545,maison,,4,94, CESTAS,402000
2968,2547,appartement,,2,49, BORDEAUX,225000
2969,2550,appartement,,4,69, ANDERNOS LES BAINS,299000
2970,2552,appartement,,3,70, ARCACHON,679000
2971,2554,maison,,3,68, ARCACHON,540000
2972,2555,maison,,6,170, CAP FERRET                      ,2520000
2973,2556,appartement,,5,119, BORDEAUX,840000
2974,2562,maison,,3,87, ANDERNOS LES BAINS,310580
2975,2564,maison,,19,575, LIBOURNE,680000
2976,2565,appartement,,6,193, BORDEAUX,1152250
2977,2566,maison,,13,270, BAZAS,589500
2978,2568,maison,,9,264, MARCHEPRIME,366000
2979,2570,maison,,11,500, BORDEAUX,1190000
2980,2576,maison,,5,125, BORDEAUX,695000
2981,2581,maison,,8,367, QUINSAC,957000
2982,2582,maison,,5,130, QUINSAC,367500
2983,2584,maison,,8,295, BLAYE,386650
2984,2585,appartement,,1,19, BORDEAUX,128000
2985,2586,appartement,,4,61, CENON,252000
2986,2587,appartement,,2,43, LORMONT,181000
2987,2588,maison,,5,125, ST MEDARD EN JALLES,465000
2988,2589,maison,,6,203, BONNETAN,656250
2989,2590,appartement,,2,64, BORDEAUX,255000
2990,2591,maison,,5,123, ARCACHON,966000
2991,2599,maison,,5,110, ST JEAN DE BLAIGNAC,191500
2992,2600,maison,,10,279, CASTRES GIRONDE,577500
2993,2601,maison,,5,140, GRADIGNAN,222600
2994,2606,maison,,5,120, ARCACHON,1280000
2995,2607,maison,,3,100, BORDEAUX,388500
2996,2608,appartement,,1,48, ARCACHON,195000
2997,2624,appartement,,1,27, BORDEAUX,181000
2998,2628,maison,,4,90, CASTETS EN DORTHE,179500
2999,2630,appartement,,2,46, AUDENGE,172000
3000,2632,maison,,6,162, MERIGNAC,849450
3001,2633,maison,,5,125, BORDEAUX,750000
3002,2634,maison,,5,140, CUBZAC LES PONTS,370500
3003,2635,appartement,,3,82, GUJAN MESTRAS,329000
3004,2636,maison,,6,171, GUJAN MESTRAS,661500
3005,2637,appartement,,4,85, ARCACHON,449000
3006,2638,appartement,,3,49, BORDEAUX,260000
3007,2639,maison,,5,130, ARES,761250
3008,2641,appartement,,5,108, PESSAC,297000
3009,2644,maison,,9,304, FLOIRAC,1090000
3010,2649,maison,,13,384, CEZAC,367500
3011,2656,maison,,5,86, LIBOURNE,158000
3012,2657,maison,,3,98, ST EMILION,349500
3013,2658,maison,,2,36, VENDAYS MONTALIVET,213500
3014,2659,appartement,,2,36, BORDEAUX,219000
3015,2660,maison,,5,200, GUITRES,235000
